CreatedAt,UserName,Text,Link,Type,Bets%,Handle%,Line
"September 17, 2025 at 08:30AM",BetMGMNews,".@Phillies odds to win National League at @BetMGM 

+600: Open

+300: Last week

+260: Now 

Phillies co-favorites to win NL with Dodgers. https://t.co/IrDnCrdhV9",https://twitter.com/BetMGMNews/status/1968306446186979732,NEWS,,,.5
"September 17, 2025 at 09:00AM",BetMGMNews,"Updated odds to make the NFL Playoffs at @BetMGM 

Week 2 ➡️ Week 3

Lions -110 to -150
Colts +165 to -135
Cardinals +100 to -110
Steelers -110 to +130
Patriots +200 to +135
Vikings -115 to +165
Bengals -150 to +170 https://t.co/TgBf7REE6I",https://twitter.com/BetMGMNews/status/1968314001022214537,SPLITS,,,
"September 17, 2025 at 09:02AM",@BFawkes22,"Most lopsided Week 3 NFL games (by total 🎟️) at DK (current line shown):

87% of bets on Cowboys -0.5
80% on Colts -3.5
79% on Falcons -5.5
79% on Bills -12.5
79% on LA Chargers -2.5
74% on Chiefs -6
70% on Packers -8.5",https://twitter.com/BFawkes22/status/1968314524693627358,SPLITS,,,
"September 17, 2025 at 09:41AM",@Bambino_Bets,3-2 and the Braves get us a 4-2 day and on to Day 2!,https://twitter.com/Bambino_Bets/status/1968324403940491529,NEWS,,,
"September 17, 2025 at 09:42AM",@Bambino_Bets,"What a way to win! I found some great plays to keep this going!

Like this post and I’m sending you all my best bets and the $10,000 challenge! https://t.co/Ent7qrKIPL",https://twitter.com/Bambino_Bets/status/1968324626439897327,SPLITS,,,
"September 17, 2025 at 09:49AM",BetMGMNews,"Wednesday MLB betting from @BetMGM 

Most Bet Teams🎟️
1. Chicago Cubs -140  
2. Toronto Blue Jays -125  
3. Cincinnati Reds -120  
4. Baltimore Orioles -120  
5. Cleveland Guardians +125  

Most Bet Teams💰
1. Boston Red Sox -170  
2. New York Mets -125  
3. Cincinnati Reds -120 https://t.co/Fpu1dfSQZy",https://twitter.com/BetMGMNews/status/1968326380883460150,NEWS,,,
"September 17, 2025 at 10:24AM",@SBD,".@zachreger18’s home run picks today ⬇️
 https://t.co/AynwWx1RAx",https://twitter.com/SBD/status/1968335220618514503,SPLITS,,,
"September 17, 2025 at 10:40AM",BetMGMNews,"Wednesday Champions League betting from @BetMGM 

Most bet teams to win🎟️
1. Liverpool -190
2. Inter Milan -145
3. Chelsea +340

Most bet anytime goalscorers🎟️
1. Mohamed Salah +105
2. Harry Kane -115
3. Cole Palmer +225
4. Luis Diaz +195
5. Joao Pedro +240 https://t.co/nHB9Vmv4bh",https://twitter.com/BetMGMNews/status/1968339160315384131,NEWS,,,.5
"September 17, 2025 at 10:41AM",BetMGMNews,"NFL Win Total movement & splits🏈

Line movement (Week 2 to Week 3)
More Wins 📈
-  Bills 12.5 to 13.5
- Colts 7.5 to 8.5
- Falcons 7.5 to 8.5
- Seahawks 7.5 to 8.5
Less Wins📉
- Bears 7.5 to 6.5
- Bengals 9.5 to 7.5
- Chiefs 10.5 to 9.5
- Commanders 10.5 to 9.5
- Dolphins 6.5 to https://t.co/ysHlHKiNXY",https://twitter.com/BetMGMNews/status/1968339608522867163,SPLITS,,,.5
"September 17, 2025 at 10:49AM",@Bambino_Bets,"Bambino’s Best Bets

Brewers -1.5
Mets/Padres Under 7.5
Blake Snell Under 4.5 Hits Allowed 
Brad Lord Under 5.5 Hits Allowed 
Brady Singer Under 5.5 Hits Allowed 

Like this post and you will see my $10,000 challenge bet in your feed next. Posting now! Goodluck!",https://twitter.com/Bambino_Bets/status/1968341614520304019,SPLITS,,,
"September 17, 2025 at 10:51AM",@Bambino_Bets,"Road to $10,000 Challenge

Brewers -1.5

$205 to get us to $420 into Day 3.

Let me know if you’re tailing below, you’re who I do this for! Goodluck! https://t.co/U3C4nwP6jp",https://twitter.com/Bambino_Bets/status/1968342105811718615,SPLITS,,,
"September 17, 2025 at 10:58AM",@PatrickE_Vegas,"College Football Odds Week 4: Florida vs. Miami among the notable matchups. And the road underdog Gators got early attention.

From @BorgataSports sportsbook director Tom Gable (@tgablesports):

""Florida took a decent amount of money last week against LSU, and the Gators have",https://twitter.com/PatrickE_Vegas/status/1968343836641620225,SPLITS,,,
"September 17, 2025 at 10:58AM",@PatrickE_Vegas,"Updated @VegasInsider College Football Week 4 Odds & Action Report:

https://t.co/2BoWRnWqKF",https://twitter.com/PatrickE_Vegas/status/1968343838390645155,NEWS,,,
"September 17, 2025 at 11:00AM",@WagerTalk,WagerTalk Today | Free Sports Picks | NFL Betting Trends | CFB Week 4 Predictions | MLB Bets | 9/17 https://t.co/nuOuEqzA4P,https://twitter.com/WagerTalk/status/1968344317757731154,SPLITS,,,
"September 17, 2025 at 11:12AM",@WagerTalk,"RT @kellyinvegas: If you missed this week's ""Opening Line Report"" with @teddy_covers here are the cliff notes aka the emergency betting ale…",https://twitter.com/WagerTalk/status/1968347367029264739,SPLITS,,,
"September 17, 2025 at 11:20AM",@DaveMasonBOL,"AFC DIVISIONAL ODDS (W/L for us)

EAST
BUF -1400 (L)
NE +700 (W)
MIA +3300 (W)
NYJ +6600 (W)

NORTH
BAL -400 (L)
PIT +475 (W)
CIN +800 (W)
CLE +5500 (W)

SOUTH
IND +140 (W)
JAX +200 (W)
HOU +240 (W)
TEN +1600 (W)

WEST
LAC even (W)
KC +230 (L)
DEN +325 (L)
LV +1400 (W)",https://twitter.com/DaveMasonBOL/status/1968349409055588364,SPLITS,,,
"September 17, 2025 at 11:20AM",@SBD,NRFI Betting Splits at @DKSportsbook for September 17 https://t.co/UDUN3hIXs3,https://twitter.com/SBD/status/1968349283394171272,SPLITS,,,
"September 17, 2025 at 11:48AM",@SBD,"Most bet on #MLB players to hit a home run today at
@DKSportsbook 🚀

1. Seiya Suzuki +529
2. Cal Raleigh +287
3. Aaron Judge +262 https://t.co/M2GfMELolr",https://twitter.com/SBD/status/1968356273193136205,SPLITS,,,
"September 17, 2025 at 11:51AM",@BettingSplits,"DraftKings Betting Splits for All Sports Wednesday 9/17

Provided by DraftKings Sportsbook https://t.co/dkZB6Shizx",https://twitter.com/BettingSplits/status/1968357255000346810,NEWS,,,
"September 17, 2025 at 11:52AM",@BettingSplits,"Circa Sports Betting Splits for All Sports Wednesday 9/17

Provided by Circa Sports https://t.co/uFKeQu1mqr",https://twitter.com/BettingSplits/status/1968357363406319791,SPLITS,,,
"September 17, 2025 at 11:59AM",BetMGMNews,".@BetMGM's inaugural season of the “Steals for Meals” program with the @LVAces resulted in $8,650 donated to The Just One Project, thanks to the 173 steals made at The House during the regular season.

These funds will help provide meals and supportive services to families in https://t.co/3x8GuAaRQC",https://twitter.com/BetMGMNews/status/1968359041316368449,NEWS,,,
"September 17, 2025 at 12:24PM",@WagerTalk,"RT @PicksParlays: 🏈 NFL Week 3 Picks: Raiders vs Commanders
🎓 NCAAF Week 4 Predictions: SMU vs TCU
📺 @NickParsonsPro breaks it down on The…",https://twitter.com/WagerTalk/status/1968365493728985374,NEWS,,,
"September 17, 2025 at 12:27PM",@dolocole,"MLB, WNBA betting splits for 09/17 📊 https://t.co/t0avG4yYWO",https://twitter.com/dolocole/status/1968366337182630011,SPLITS,,,
"September 17, 2025 at 12:29PM",@dolocole,ATP WTA https://t.co/g3QfLFiMlz,https://twitter.com/dolocole/status/1968366643937169425,SPLITS,,,
"September 17, 2025 at 12:43PM",@WagerTalk,WNBA Playoffs Picks and Predictions | Mercury vs Liberty | Lynx vs Vakyries | Profit Picks 9/17 https://t.co/CvWyeEtX1y,https://twitter.com/WagerTalk/status/1968370139243618538,SPLITS,,,
"September 17, 2025 at 01:03PM",@SurvivorAtlas,cooking on Survivor Atlas https://t.co/DnJkwlaCcN,https://twitter.com/SurvivorAtlas/status/1968375160597266665,SPLITS,,,
"September 17, 2025 at 01:05PM",@SurvivorAtlas,Who's the #1 pick in Grandissimo?,https://twitter.com/SurvivorAtlas/status/1968375857183080653,SPLITS,,,
"September 17, 2025 at 01:09PM",@SurvivorAtlas,@ihatesspreads Bills feel indestructible vs MIA,https://twitter.com/SurvivorAtlas/status/1968376722107298168,SPLITS,,,
"September 17, 2025 at 01:10PM",@SurvivorAtlas,@dudzians Agreed think its going more like this,https://twitter.com/SurvivorAtlas/status/1968377122671706549,SPLITS,,,
"September 17, 2025 at 01:11PM",@SurvivorAtlas,@areevaderchi @JeffreyBenson12 Up until just about game time if you in state,https://twitter.com/SurvivorAtlas/status/1968377198592803238,SPLITS,,,
"September 17, 2025 at 01:10PM",@WagerTalk,"RT @sportsmemo: 📢 It's $5 Wednesday at https://t.co/mH7PmVb8sq!  

 Includes 4% and 5% releases. No limit. No coupon. https://t.co/bOecR5H7…",https://twitter.com/WagerTalk/status/1968376908040778088,SPLITS,,,
"September 17, 2025 at 01:12PM",@SurvivorAtlas,@DBoFoSho @PossiblyRubies not that big because many will use HOU and try to save BUF,https://twitter.com/SurvivorAtlas/status/1968377472472535266,NEWS,,,
"September 17, 2025 at 01:13PM",@SurvivorAtlas,@RRobbiepoker thanks robbie. TB does seem like a special snowflake with its late season,https://twitter.com/SurvivorAtlas/status/1968377670607192395,SPLITS,,,
"September 17, 2025 at 01:19PM",@SurvivorAtlas,"If you bailed on our newsletter when you busted in 2024, you can re-opt in on your account page. 

Connect Discord too..gets you the members-only role",https://twitter.com/SurvivorAtlas/status/1968379404817678721,SPLITS,,,
"September 17, 2025 at 01:19PM",@dolocole,@XavierStAndr1 https://t.co/m32aSAwVZS https://t.co/guObbfFIBH,https://twitter.com/dolocole/status/1968379368134398228,SPLITS,,,
"September 17, 2025 at 02:18PM",@SurvivorAtlas,"@ihatesspreads Nice recall, SEA delivered lots of pain 2024 https://t.co/kT7KpLkq3Q",https://twitter.com/SurvivorAtlas/status/1968394105400037386,NEWS,,,
"September 17, 2025 at 02:19PM",@SurvivorAtlas,@NoahBairCuse Nice Noah thanks for sharing,https://twitter.com/SurvivorAtlas/status/1968394349689073965,SPLITS,,,
"September 17, 2025 at 02:23PM",@SurvivorAtlas,@LastMenPod @CircaSports Voted SEA but saw results and want to change 😂,https://twitter.com/SurvivorAtlas/status/1968395372541210809,SPLITS,,,
"September 17, 2025 at 03:04PM",@WagerTalk,RT @JoeRaineri: Here's a Shocker... @PrezWagerTalk and I don't agree on the Rams. Glad @artdice21 is here to talk some sense into him. #Bes…,https://twitter.com/WagerTalk/status/1968405801178894745,SPLITS,,,.5
"September 17, 2025 at 03:23PM",@SurvivorAtlas,"Survivor Tailgate. Thursday 4pm PST

feel the crowd

https://t.co/CFekipSVCX https://t.co/KIh9VCoBYA",https://twitter.com/SurvivorAtlas/status/1968410491887514028,SPLITS,,,
"September 17, 2025 at 03:44PM",@PatrickE_Vegas,"NFL Odds Week 3: Dolphins vs. Bills kicks off the week in #TNFonPrime. Buffalo opened -10.5 @BorgataSports, but that didn't last long at all.

From sportsbook director Tom Gable (@tgablesports):

""We took some limit bets on the Bills upon opening the number. But now at 12.5, we",https://twitter.com/PatrickE_Vegas/status/1968415781953355891,SPLITS,,,
"September 17, 2025 at 03:44PM",@PatrickE_Vegas,"Updated @VegasInsider NFL Week 3 Odds & Action Report:

https://t.co/SRXFH03666",https://twitter.com/PatrickE_Vegas/status/1968415783631077434,NEWS,,,
"September 17, 2025 at 03:55PM",@SBD,"Does AI know how to pick prop bets?? 🤔

Here are the top NFL Week 3 player props out AI model is looking at this week👇

https://t.co/UfmyM0bj9I",https://twitter.com/SBD/status/1968418432161861780,NEWS,,,
"September 17, 2025 at 04:05PM",@SBD,"Can the Liberty finish off Phoenix with an injured Breanna Stewart? 😬😓

See our Game 2 Mercury vs Liberty picks & best bets 👇

https://t.co/mGx6sIniVV",https://twitter.com/SBD/status/1968420949679608271,NEWS,,,
"September 17, 2025 at 05:33PM",@dolocole,@casillaselmejor https://t.co/5I29Ni3kDH,https://twitter.com/dolocole/status/1968443328321790122,NEWS,,,
"September 17, 2025 at 05:47PM",@SuperBookNV,"Here's your contest card for week #3 🏈

Picks must be submitted by 5:00pm on Saturday https://t.co/ztZcPSVnyg",https://twitter.com/SuperBookNV/status/1968446728559890493,NEWS,,,
"September 17, 2025 at 05:48PM",@SuperBookNV,"50 games on this week's contest card... choose wisely 🤑

Picks must be submitted by 5pm on Friday https://t.co/jqEXrdT4c6",https://twitter.com/SuperBookNV/status/1968446905731686445,NEWS,,,
"September 17, 2025 at 05:48PM",@SuperBookNV,https://t.co/FwTR7xbudS,https://twitter.com/SuperBookNV/status/1968447106408137116,NEWS,,,
"September 17, 2025 at 05:50PM",@SuperBookNV,"@dmm1V Correct. This post was before that game. 

107 entries are alive.",https://twitter.com/SuperBookNV/status/1968447375027879972,SPLITS,,,
"September 17, 2025 at 06:36PM",@SuperBookNV,"There's 50 games on this week's contest card... choose wisely 🏈

Picks must be submitted by 5pm on Friday https://t.co/TkDfNAlzYA",https://twitter.com/SuperBookNV/status/1968459000275693842,NEWS,,,
"September 17, 2025 at 06:36PM",@SuperBookNV,https://t.co/LoJzY4gzkp,https://twitter.com/SuperBookNV/status/1968459186041159744,NEWS,,,
"September 17, 2025 at 07:26PM",@PatrickE_Vegas,"Updated @VegasInsider Circa Survivor Report:

https://t.co/KsquApNvoE",https://twitter.com/PatrickE_Vegas/status/1968471722166034807,SPLITS,,,
"September 17, 2025 at 07:46PM",@WagerTalk,RT @Tokyo_Brandon: We 3 are otherwise known as The Eye Candy of @WagerTalk,https://twitter.com/WagerTalk/status/1968476788712939611,NEWS,,,
"September 17, 2025 at 07:47PM",@WagerTalk,"RT @PicksParlays: Tomorrow morning at 11am ET join @JoMaddenSports, @MrSeanHiggs, and @SwankSportsShow for All-Jo Madden as they break down…",https://twitter.com/WagerTalk/status/1968476973031653469,NEWS,,,
"September 18, 2025 at 12:06AM",@dolocole,"KBO, NBP, CPBL, NFL betting splits https://t.co/twO88jxels",https://twitter.com/dolocole/status/1968542206261903401,NEWS,,,
"September 18, 2025 at 12:07AM",@dolocole,@bigboo17 https://t.co/tGqtSRzNPs,https://twitter.com/dolocole/status/1968542352504709339,NEWS,,,
"September 18, 2025 at 12:07AM",@dolocole,@kevinHP10 https://t.co/tGqtSRzNPs,https://twitter.com/dolocole/status/1968542393554391459,NEWS,,,
"September 18, 2025 at 12:07AM",@dolocole,@clownjerryjones https://t.co/tGqtSRzfZU,https://twitter.com/dolocole/status/1968542448067485937,SPLITS,,,
"September 18, 2025 at 12:09AM",@dolocole,@LockTimeCity https://t.co/hNUcmbrjZ0,https://twitter.com/dolocole/status/1968542833008328880,NEWS,,,
"September 18, 2025 at 12:09AM",@dolocole,@clownjerryjones https://t.co/cN74PHd7E0,https://twitter.com/dolocole/status/1968542948276215836,SPLITS,,,.5
"September 18, 2025 at 08:01AM",@WagerTalk,Beat the Books! Your Daily MLB Betting Fix - Predictions & Best Bets for September 18 | Total Bases https://t.co/jPOoSmlzcp,https://twitter.com/WagerTalk/status/1968661562429931589,NEWS,,,
"September 18, 2025 at 07:58AM",@BFawkes22,"Some Week 3 NFL sharp action gathered from a few different sportsbooks:

Dolphins +12.5 
Colts -3
Vikings -2.5
Rams +4.5
Saints +7.5
49ers PK
Browns +9, +8.5",https://twitter.com/BFawkes22/status/1968660905878540681,SPLITS,,,
"September 18, 2025 at 08:01AM",BetMGMNews,"Updated Premier League betting at @BetMGM 

Highest Ticket% 🎟️
1. Arsenal 21.2%
2. Chelsea 19.5%
3. Liverpool 16.9%

Highest Handle% 💰
1. Chelsea 27.0%
2. Arsenal 26.6%
3. Liverpool 22.0% https://t.co/LiVq5Ctxu3",https://twitter.com/BetMGMNews/status/1968661535460573370,NEWS,,,
"September 18, 2025 at 08:11AM",@SBD,NFL favorites of 4.5 points or more are 12-0 straight up this season 😳 https://t.co/gV4mwxmFER,https://twitter.com/SBD/status/1968664090068316671,NEWS,,,
"September 18, 2025 at 08:29AM",BetMGMNews,"Bills-Dolphins betting at @BetMGM 

Most bet props 🎟️
1. De'Von Achane over 53.5 receiving yards
2. James Cook over 84.5 rushing/receiving yards
3. Josh Allen over 28.5 rushing yards
4. James Cook over 68.5 rushing yards
5. Matt Prater over 1.5 field goals made

Most bet players https://t.co/iloSCTv0xJ",https://twitter.com/BetMGMNews/status/1968668582151098536,SPLITS,,,
"September 18, 2025 at 08:49AM",@dolocole,@terrenceATL The 3am MLB @ is crazy,https://twitter.com/dolocole/status/1968673776918204734,NEWS,,,
"September 18, 2025 at 08:49AM",@SBD,"Rome Odunze is tied for the most receiving touchdowns in the league (3)

Odunze was +15000 to lead in the NFL in receiving TDs before the season https://t.co/YfRFMNx5Rv",https://twitter.com/SBD/status/1968673762447868363,NEWS,,,
"September 18, 2025 at 08:53AM",@dolocole,"NFL, CFB, MLB, WNBA betting splits for 09/18 📊 https://t.co/w6s3uy8KdH",https://twitter.com/dolocole/status/1968674859736498309,NEWS,,,
"September 18, 2025 at 08:55AM",@dolocole,@terrenceATL Lol jp https://t.co/OgvuOYbBXw,https://twitter.com/dolocole/status/1968675124908904955,SPLITS,,,
"September 18, 2025 at 08:56AM",@dolocole,ATP WTA https://t.co/aeCf6KzX91,https://twitter.com/dolocole/status/1968675521450913868,SPLITS,,,
"September 18, 2025 at 09:18AM",@dolocole,@kagerandle https://t.co/USBrPcWrdl,https://twitter.com/dolocole/status/1968681071714750758,NEWS,,,
"September 18, 2025 at 09:31AM",@WagerTalk,"RT @kellyinvegas: Did you miss the college football edition of “Bet On It”? Catch it right here on the @WagerTalk YouTube channel ▶️

https…",https://twitter.com/WagerTalk/status/1968684277547127111,SPLITS,,,
"September 18, 2025 at 09:31AM",@Bambino_Bets,3-2 day more importantly we win our Brewers-1.5 challenge bet!,https://twitter.com/Bambino_Bets/status/1968684280613159312,NEWS,,,
"September 18, 2025 at 09:32AM",@Bambino_Bets,"Who tailed the $10,000 challenge and is moving on to day 3 with me?

Like this and I’ll send you out Day 3! https://t.co/kUIlZdjoGj",https://twitter.com/Bambino_Bets/status/1968684626651533623,NEWS,,,
"September 18, 2025 at 09:38AM",@Bambino_Bets,"Play of the Month. First of the season.

Like this andI post it early. This will be the 10k challenge bet as well!",https://twitter.com/Bambino_Bets/status/1968685961623081199,NEWS,,,
"September 18, 2025 at 09:34AM",@SBD,".@zachreger18’s favorite #NFL player props for Dolphins vs Bills ⬇️
 https://t.co/iUa6mcMEqr",https://twitter.com/SBD/status/1968685162029318532,SPLITS,,,
"September 18, 2025 at 10:07AM",@Bambino_Bets,"Play of the Month

Parlay -117

Bills -5.5
Dalton Kincaid 2+ Receptions
De’Von Achane 20+ Receiving 

Love this play enough to make it the first Play of the Month! Please let me know if you’re tailing below; that’s why I do this! 

Goodluck folks!",https://twitter.com/Bambino_Bets/status/1968693436774576407,NEWS,,,.5
"September 18, 2025 at 10:07AM",@BFawkes22,"Joined @carolinefenton1 and @jasonfitz on @YahooSports Daily to talk updated NFL MVP odds.

Be sure to tune in every day from 9 a.m.-11 a.m. ET https://t.co/lypmOHRNQu",https://twitter.com/BFawkes22/status/1968693333942796377,SPLITS,,,
"September 18, 2025 at 10:33AM",@PatrickE_Vegas,"Notable sharp action on NFL Week 2 odds at @CaesarsSports, per Joey Feazel:

Falcons -3.5 and -4.5
Rams +4 and +3.5
Chargers -1.5, -2 and -2.5
Lions +6 and +5.5",https://twitter.com/PatrickE_Vegas/status/1968699833419452581,SPLITS,,,
"September 18, 2025 at 10:37AM",@SBD,NFL Week 3 is here 🔥 https://t.co/H9ZxKfeqnO,https://twitter.com/SBD/status/1968701006801228236,SPLITS,,,
"September 18, 2025 at 10:47AM",BetMGMNews,"Thursday Champions League betting from @BetMGM 

Most bet teams to win🎟️
1. FC Barcelona +160
2. Manchester City -160
3. Bayer Leverkusen +135

Most bet anytime goalscorers🎟️
1. Erling Haaland -110
2. Raphinha +275
3. Kevin De Bruyne +500
4. Robert Lewandowski +160
5. Patrik https://t.co/IFTyNSiigC",https://twitter.com/BetMGMNews/status/1968703374666219922,SPLITS,3,,
"September 18, 2025 at 11:00AM",@WagerTalk,WagerTalk Today | Free Sports Picks | NFL TNF: Dolphins vs Bills Predictions | CFB Week 3 Bets | 9/18 https://t.co/4Xe8kWrPX0,https://twitter.com/WagerTalk/status/1968706598647513101,SPLITS,,,
"September 18, 2025 at 11:10AM",BetMGMNews,"Thursday MLB betting from @BetMGM 

Most bet teams🎟️
1. Toronto Blue Jays -125
2. Detroit Tigers -225
3. Boston Red Sox -145
4. San Diego Padres +115
5. Seattle Mariners -125

Most bet teams💰
1. Boston Red Sox -145
2. New York Mets -140
3. Los Angeles Dodgers -160
4. Tampa Bay https://t.co/5b3LGHY2Cy",https://twitter.com/BetMGMNews/status/1968709098016575774,SPLITS,,,
"September 18, 2025 at 11:03AM",@SurvivorAtlas,"In Survivor, today's safety is tomorrow's scarcity",https://twitter.com/SurvivorAtlas/status/1968707406403166389,SPLITS,,,
"September 18, 2025 at 11:08AM",@SurvivorAtlas,can you get a victory without borrowing from your future? repeatedly?,https://twitter.com/SurvivorAtlas/status/1968708758722208220,SPLITS,,,
"September 18, 2025 at 11:17AM",@SBD,MLB NRFI Betting Splits ⚾️‼️ https://t.co/TAweVj7U7J,https://twitter.com/SBD/status/1968710894457667816,NEWS,,,
"September 18, 2025 at 11:28AM",@WagerTalk,RT @PrezWagerTalk: Want to make 6-1 on your money? Here is a 3 team Parlay of the Day for CFB Saturday. To watch the rest of The Best Betti…,https://twitter.com/WagerTalk/status/1968713711016690007,SPLITS,,,
"September 18, 2025 at 11:29AM",@WagerTalk,"Business is BOOMING at Marco's Deli 💸

7-3 in the last two weeks... 70% WINNERS!!

Watch Bet On It with @MarcoInVegas, @kellyinvegas & @Greek_Gambler here –– https://t.co/fZEq8DgRaD https://t.co/Oi0wjUTuGG",https://twitter.com/WagerTalk/status/1968714097656283580,SPLITS,,,
"September 18, 2025 at 11:29AM",@BFawkes22,"""Do you buy low on the Chiefs now? For me, the answer is emphatically 'no.'""

I asked five oddsmakers, @whale_capper and @iamrahstradamus about their thoughts/concerns on KC's 0-2 start in my latest article for @YahooSports: 

https://t.co/fr7MKud8WX",https://twitter.com/BFawkes22/status/1968713884396634453,SPLITS,,,
"September 18, 2025 at 11:35AM",@SurvivorAtlas,@n_deutsch19 w15 vs CAR we all take him and he finally eliminates half the field (us),https://twitter.com/SurvivorAtlas/status/1968715589112786973,SPLITS,,,
"September 18, 2025 at 11:40AM",@SurvivorAtlas,@PSpiteriTLP baltimore last week and buffalo this week maximizes chance of living but not sure that's good approach to winning 8 figures,https://twitter.com/SurvivorAtlas/status/1968716677769474130,NEWS,,,
"September 18, 2025 at 11:41AM",@SurvivorAtlas,@staydangerous__ curious if those outcomes give people even more courage this week,https://twitter.com/SurvivorAtlas/status/1968716936910369278,SPLITS,,,
"September 18, 2025 at 11:46AM",@SurvivorAtlas,@PSpiteriTLP lol that one stung. In hindsight it always seems so easy.. just pick the winner,https://twitter.com/SurvivorAtlas/status/1968718227006976111,SPLITS,,,.5
"September 18, 2025 at 11:43AM",@WagerTalk,"RT @kellymurrayshow: MAIL BAG ✉️

Submit your questions for @kellyinvegas & @vegasmurray below 👇 https://t.co/HrMAESBqCt",https://twitter.com/WagerTalk/status/1968717435235627431,NEWS,,,
"September 18, 2025 at 11:54AM",@PatrickE_Vegas,"NFL Odds Week 3: For the second straight week, the Eagles draw a playoff rematch from last season, hosting the Rams.

From @BorgataSports sportsbook director Tom Gable (@tgablesports):

""The Rams took early money, even here in Atlantic City at +4.5. The number currently sits with",https://twitter.com/PatrickE_Vegas/status/1968720302277632388,SPLITS,,,
"September 18, 2025 at 11:54AM",@PatrickE_Vegas,"Updated @VegasInsider NFL Week 3 Odds & Action Report, with insights on all 16 games, including tonight's Dolphins-Bills tilt:

https://t.co/SRXFH02ygy",https://twitter.com/PatrickE_Vegas/status/1968720304387027139,SPLITS,,,
"September 18, 2025 at 11:53AM",@BFawkes22,"Great stat from @MattRJacob:

Patrick Mahomes' Chiefs have had at least a three-game ATS losing streak in every season he's been the starter (since 2018)

Chiefs are 0-2 ATS to start this season",https://twitter.com/BFawkes22/status/1968720014518665713,SPLITS,,,
"September 18, 2025 at 12:01PM",@WagerTalk,THE BLITZ: How to Beat the Books This Weekend | College Football Week 4 Predictions & Best Bets https://t.co/8fjH16ERcL,https://twitter.com/WagerTalk/status/1968721935589851443,SPLITS,,,
"September 18, 2025 at 12:02PM",@PatrickE_Vegas,"@Super70sSports Garbage Pail Kids deserve more respect. Best friend and I had those stickers in our high school locker. Yeah, we had to share lockers.",https://twitter.com/PatrickE_Vegas/status/1968722352998347098,SPLITS,,,
"September 18, 2025 at 12:10PM",@PatrickE_Vegas,"Interesting note from @ESPNBET:

Colts tight end Tyler Warren is the +425 co-favorite to win NFL Offensive Rookie of the Year.

Fellow Penn Stater and now Giants linebacker Abdul Carter is the +200 favorite to win Defensive Rookie of the Year.

The last time OROY and DROY came",https://twitter.com/PatrickE_Vegas/status/1968724281497657469,NEWS,,,
"September 18, 2025 at 12:07PM",@SurvivorAtlas,"Two weeks in, entry management matters.

If you’ve already burned DEN and BAL, taking BUF now nukes your Week 10 https://t.co/9CwZxb563D",https://twitter.com/SurvivorAtlas/status/1968723487448527309,SPLITS,,,
"September 18, 2025 at 12:11PM",@WagerTalk,"RT @Greek_Gambler: 🚨 Steam is moving fast this week…
👀 CFB Week 4 Steam
👀 Betting NFL Backup QBs
👀 Sunday Steam
👀 TNF 2-Way Action
Watch th…",https://twitter.com/WagerTalk/status/1968724677657796832,SPLITS,,,
"September 18, 2025 at 12:15PM",BetMGMNews,"NASCAR Cup Series Futures🏁

Of the 12 drivers left, who's your pick to win it all? https://t.co/rkdV0xoENu",https://twitter.com/BetMGMNews/status/1968725455655378988,SPLITS,,,
"September 18, 2025 at 12:13PM",@PatrickE_Vegas,"Interesting note from @ESPNBET:

Colts tight end Tyler Warren is the +425 co-favorite to win NFL Offensive Rookie of the Year.

Fellow Penn Stater and now Giants linebacker Abdul Carter is the +200 favorite to win Defensive Rookie of the Year.

The last time OROY and DROY came",https://twitter.com/PatrickE_Vegas/status/1968725149647302883,SPLITS,,,
"September 18, 2025 at 12:15PM",@SBD,"At @DKSportsbook, James Cook is the most bet on:

First TD Scorer (+425)

Anytime TD Scorer (-170)

2+ TD Scorer (+310)

Cook has scored 3 touchdowns through 2 games this season and has scored a touchdown in 8 of his last 9 games dating back to last year 👀 https://t.co/sfBL26MdOj",https://twitter.com/SBD/status/1968725577168216262,SPLITS,,,
"September 18, 2025 at 12:24PM",@SurvivorAtlas,"@Original_WhiteD You signed up believing you could get through 20 rounds, did you not?",https://twitter.com/SurvivorAtlas/status/1968727854364910011,NEWS,,,
"September 18, 2025 at 12:30PM",@SBD,"Canadians can tail our Dolphins vs Bills banger tonight at @BET99Sportsbook 👀🇨🇦

From +650 odds to +750 for:

- James Cook 125+ Rush + Rec Yards 👨🏻‍🍳
- Devon Achane 5+ Receptions 🐬
- Bills -9.5 🦬

Use code SBD to get a First-Bet Encore Up to $800🏈👇
https://t.co/9JV6MIZTFd https://t.co/0JOw196Ql6",https://twitter.com/SBD/status/1968729358715048215,SPLITS,,,
"September 18, 2025 at 12:33PM",@SBD,@BET99Sportsbook https://t.co/mRyyzCbBBe,https://twitter.com/SBD/status/1968730068194078999,NEWS,,,.5
"September 18, 2025 at 12:32PM",@WagerTalk,"RT @WagerTalkDwayne: LIMITED-TIME OFFER @WagerTalk 

https://t.co/3h09QB9FEp https://t.co/2VtTYH29Jk",https://twitter.com/WagerTalk/status/1968729806775722094,NEWS,,,
"September 18, 2025 at 01:07PM",@DaveMasonBOL,"Early Dolphins - Bills $$$

61% BUF -11.5
94% BUF -850
73% O 50.5",https://twitter.com/DaveMasonBOL/status/1968738766899540288,SPLITS,,,
